id,text,keywords,funny,category
135,"- Mamá, mamá, hoy casi saco un 10.
- ¡Muy bien Jaimito! pero… ¿por qué casi?
- Porque se lo pusieron a mi compañero de al lado.","colegios,madres",3,familia
136,"¿Cómo se llama el campeón de buceo japonés?
- Tokofondo.
¿Y el subcampeón?
- Kasitoko.","japoneses,deportistas,deportes",1,regionales
137,"- ¿Cómo se llama el primo vegano de Bruce Lee?
- Broco Lee…","verduras,veganos",1,otros
138,"En la entrevista de trabajo
- ¿Cuál es su nivel de inglés?
- Muy Alto, señor...
- Bien, sabe ¿qué es oil?
- Mielcoles...","inglés,entrevistas,trabajos,trabajadores",3,otros
139,"- ¿Que hace un perro con un taladro?
- Taladrando",perros,1,animales
140,"- ¿Qué le dijo el agente de seguros a Adán y Eva?
- Ya veo que no están cubiertos.",seguros,1,otros
141,"- Abuelita, cierra los ojos.
- ¿Por qué quieres que cierre los ojos? ¿Alguna sorpresa? ¿Un regalo?
- Mmmm, no porque papá ha dicho que, cuando tú cierres los ojos, seremos millonarios.","abuelas,herencias",1,otros
142,"- ¿Te sabes el chiste del hombre entre dos vallas?
- No.
- Vaya, hombre, vaya.",hombres,1,otros
143,"- Mira Mamá, ya me están creciendo los pechos.
- Si, ya vi, tienes que empezar adelgazar un poco Manuel.",madres,1,otros
144,"Un abogado llega tarde a un importante juicio y no encuentra estacionamiento... Levanta la vista al cielo y dice:
- Señor, por favor, consígueme un sitio para aparcar y te prometo que iré a Misa los domingos del resto de mi vida, dejo las malas compañías y los vicios. Y jamás en mi vida me volveré a emborrachar... ¡Y dejo de acostarme con mi secretaria, que además está casada!
Milagrosamente, en ese momento, aparece un sitio libre, el hombre aparca y dice:
-No te preocupes Señor que ya encontré uno, pero gracias de todos modos",Dios,3,profesiones
145,"Un hombre va a un abogado.
- ¿Y usted cuanto cobra por una consulta rápida?
- Bienvenido, 1.000€ por tres preguntas.
- ¿Vaya, es un poco caro, no?
- Si, quizás, y dígame... ¿cuál es su tercera pregunta?","dinero,sueldos",3,profesiones
146,"Había un chiste tan, pero tan malo, que le pegaba a los chistes buenos.",boxeadores,1,otros
147,"- ¿Te sabes el chiste de Pocoyo? 
- No
- PUES TAMPOCOYO.","Pocoyo,televisión",1,otros
148,"Va un tío al médico y le dice:
- Doctor, doctor, mi mujer no se queda embarazada.
Y este le dice:
- Mire, usted me trae este tarro lleno de esperma mañana y lo analizamos.
- Bueno, este tarro es un poco grande, no?
- Sin rechistar, hasta mañana.
Y al día siguiente va el señor con el tarro vacío, y el Doctor le dice:
- Bueno, y esto...
Y el tío le dice:
- Mire usted, doctor, entre yo con las dos manos, mi mujer con la boca y mi suegra, no hemos podido abrir el tarro...","doctores,papas",3,otros
149,"Yo no me fio de los cirujanos. Son expertos en manejar cuchillos, se cubren la cara para no ser reconocidos y usan guantes para no dejar huellas",doctores,1,otros
150,"Jesucristo está en la cruz gritando:
- Malditos hijos de..., Romanos, Cabronesss....
en esto que se acerca Pedro corriendo y le dice:
- Maestro, maestro que viene la prensa
- Señor, perdónales porqué no saben lo que hacen.","Jesús,romanos,cristianos",3,otros
151,"- Mi perro es extraordinario: cuando quiere baila estilo hawaiana, cuando quiere me recoge las zapatillas y me las trae, cuando quiere canta como Sinatra.
- ¿En serio?
- Si, lo malo es que nunca quiere",perros,2,animales
152,"- Qué hacen dos vascos encima de una nube?
- Two-bascos","nubes,lluvia",1,regionales
153,"En el museo de historia natural un visitante pregunta al conservador:
-¿Cuántos años tiene este dinosaurio de aquí?
- Setenta millones y treinta y siete años
El visitante se queda impresionado ante la precisión del dato y piensa ""este museo debe usar un método muy sofisticado para determinar la edad con tanta precisión"". Intrigado le pregunta al conservador:
- ¿Como hacen para calcular la edad del dinosaurio con una precisión tan alta?
El conservador le responde:
- Muy sencillo. Llevo trabajando aquí treinta y siete años, y cuando yo llegué me dijeron que el dinosaurio tenía setenta millones de años...","dinosaurios,ciencias,científicos",3,otros
154,"- ¿Qué hace una abeja en el gimnasio? 
- ................. Zumba","abejas,gimnasios",1,animales
155,"- ¿Estoy gorda amor?
- Nah, yo diría que tienes un cuerpo común...
- ¿Que tan común ?
- Pues ComúnCamión mi amor",gordos,1,otros
156,"- ¡Soldado Miralles!
- ¡Sí, mi capitán! 
- No lo vi ayer en la prueba de camuflaje. 
- ¡Gracias, mi capitán!",militares,3,regionales
157,"- Juan, ¿Qué es peor, la ignorancia o la indiferencia?
- Ni lo se, ni me importa",ignorancia,1,otros
158,"Se abre el telón:
Aparece Paca arreglando un enchufe
Título de la película?
El Aperio Contrapaca",electricistas,1,otros
159,"- Camarero, la cuenta por favor
- Cincuenta
- Sin cuenta, que detalle, gracias entonces, adiós!",dinero,1,profesiones
160,"- ¿Por qué le dio un paro a la impresora? 
- Parece que tuvo una impresión muy fuerte",impresoras,1,otros
161,"- Buda, ¿te puedo hacer llegar una de esas representaciones geométricas complejas del universo?
- Mandala",budismo,1,otros
162,"- ¡Papá, mira el cielo! ¡Está lleno de botoncitos de ""Favorito""! 
- Estrellas, hijo. Se llaman estrellas.","tecnología,internet",1,otros
163,"En el funeral de un albañil mexicano fallecido en la construcción del gran muro americano, un hombre desconocido por la familia llora amargamente, se le acerca la mujer del difunto, y dice:
– ¿Era usted amigo suyo?
– Sí.
– ¿Estaba usted a su lado cuando murió?
– Sí, de hecho sus últimas palabras fueron para mí.
– ¿Ah, sí? ¿y cuáles fueron?
– Mariano, ¡no muevas el andamio!","Donald,DonaldTrump,Trump,méxico,muro,funeral",2,regionales
164,"- ¿Cuánto cuesta esta estufa?
- 5 mil dólares
- Pero, oiga, ¡esto es una estafa!
- No, señor, esto es una estufa","estafa,estufa,tiendas",1,otros
165,"Después de una operación de urgencia sale el doctor y se dirige a los familiares:
- Lo siento, ha muerto
- Pero, que ha pasado, doctor?
- Iba demasiado drogado
- Pero eso no puede ser, si él no tomaba drogras
- Él no, pero yo sí.","doctores,operación,drogas,hospitales",1,otros
166,"Con la nueva tecnología aplicada para la fertilidad, una mujer de 65 años dio a luz a un bebé.
Cuando salió del Hospital y fue a su casa, llegaron sus familiares a visitarla.
- ¿Podemos ver al bebé?, preguntó uno de ellos.
Todavía no, dijo la flamante madre de 65 años, dentro de poco.
Pasó media hora y otro de los familiares preguntó, ¿Ya podemos conocer al nuevo bebé?
- Todavía noooooo, dijo la madre.
Pasó otro rato, y volvieron a preguntarla, impacientes, pero bueno ¿Cuándo vamos a ver al bebé?
- Cuando llore, respondió la madre.
- ¿Cuándo llore?, exclamaron. ¿Por qué tenemos que esperar hasta que llore?
- PORQUE NO ME ACUERDO DÓNDE LO PUSE.","alzheimer,memoria",3,familia
167,"- ¿Para qué va una caja al gimnasio?
- Para hacerse caja fuerte",gimnasios,1,otros
168,"- Hola, ¿está Agustín?
- No, la verdad es que estoy incomodín",nombres,1,otros
169,"- ¿Cómo se queda un mago después de comer?
- Magordito","magos,gordos",1,otros
170,"- ¡Estás obsesionado con la comida!
- No sé a qué te refieres croquetamente","comidas,croquetas",1,otros
171,"- Buenos días, quería una camiseta de un personaje inspirador.
- Gandhi?
- No, mediani!",camisetas,1,otros
172,"- ¡Mosca! Hay una sopa en mi camarero.
- Señor, creo que usted tiene dislexia.
- ¡Tu madre de la concha!","restaurantes,moscas",1,animales
173,"Año 2020:
Sacyr termina el muro encargado por EEUU. 
Trump se niega a pagar los sobrecostes.
El estado español rescata Sacyr.
Finalmente el muro lo pagan los españoles.","política,DonaldTrump,Trump",1,otros
174,"En una farmacia:
- ¿Tiene pastillas para adelgazar? 
- Sí.
- ¿Me puede preparar un bocadillo de esas pastillas? Para llevar por favor.","adelgazar,farmacias,pastillas",1,otros
175,"Profesora a un niño de su clase: 
- Juan, tendrías que haber estado aquí a las nueve de la mañana...
- ¿Por qué? ¿Qué ha pasado?","colegios,puntualidad",2,profesiones
176,"- ¿Tú rezas antes de comer? 
- No, señor. Mi madre es buena cocinera!","rezar,comidas",1,otros
177,"- ¿Sabes por qué los de Lepe usan todos boina en invierno? 
- Porque es ""funda-mental""",sombreros,1,regionales
178,"- Papá, ¿cuántas anclas tiene un barco? 
- Once 
- ¿Estás seguro? 
- Claro, nunca has oído eso de: ""Eleven anclas""? 
- Ah si, es verdad. Gracias Papi!","padres,barcos,anclas",1,otros
179,"- Hola, querría reservar mesa en el restaurante para cenar mañana
- ¿Cuantos serán?
- Seremos 6 o 10, aproximadamente
- Necesito saber cuantos confirmados
- Confirmados 2, el resto solo bautizados....","cenas,bautizos",3,familia
180,"- Papá ¿qué es una secuela?
- ¿Te acuerdas hijo de aquella anciana que estaba en la cola del supermercado que le di una buena paliza?
- Si
- Pues esa ya no secuela más","padres,ancianas,supermercados",1,familia
181,"- Cuál es la fruta que más se ríe?
- La Naranja ja ja ja ja","frutas,naranjas",1,otros
182,"En una exposición de pintura:
- A usted le gusta la pintura?
- Mucho, pero mas de un bote me empalaga.","pintores,arte",1,otros
183,"- ¿Papa, papa, me resuelves este problema de matemáticas?
- No hijo, no estaría bien.
- Bueno, inténtalo de todas formas.","matemáticas,padres",1,otros
184,"-No puedo dormir por mi déficit de atención
- Pues cuenta ovejitas
- Una oveja, dos ovejas, gato, camión, dale a tu cuerpo alegría macarena...","ovejas,sueños",1,otros
185,"Como el juez prometió ser suave por Navidad, le pregunta a un acusado:
- Hombre! bienvenido a mi juzgado, ¿De qué se le acusa?¿quiere un café? Guardias traigan un café!
- Señor, me acusan haber hecho mis compras navideñas con anticipación.
- Hombre, pero eso no es un delito, ¿Con cuánta anticipación las compró usted?
- Antes que abrieran la tienda.","jueces,juez,navidad,tiendas",3,profesiones
186,"- ¿Sabes qué coche usa Papa Noel? 
- Pues fácil, un Renol!!","noel,coches,navidad,navidad",1,otros
187,"- Hijo avísame si las luces del árbol se encienden! 
- Ahora si, ahora no, ahora si, ahora si, ahora no, ahora si....","madres,navidad,navidad",1,otros
188,"- ¿Qué le regaló Batman a su mamá por navidad?
- Una BatiDora.","machistas,madres,Batman,navidad",1,otros
189,"¿Que le dice un spaguetti a otro? 
¡El cuerpo me pide salsa!",pasta,1,otros
190,"Un camillero mientras lleva al paciente camino del quirófano:
- Pero ¿por qué tiembla usted tanto?
- Es que he oído que la enfermera decía que la operación de apendicitis es muy sencilla y que no había por qué estar nervioso y que todo iba a salir bien.
- Pues claro, todo eso se lo dijo para tranquilizarle porque es verdad.
- No, no, si es que no me lo decía a mi, sino al cirujano!","doctores,hospitales,operación,apendicitis,enfermeras",3,otros
191,"- Ring, ring, ring
- ¿Hola?
- Muy buenas ¿llamo al uno-uno-uno-uno-uno-uno ?
- No, este es el once-once-once.","teléfono,llamadas",1,otros
192,"Dos amigos:
- Pues mi padre cuando murió, me dejó a mi todo el centro del pueblo. Porque a mi hermano mayor le dejo la periferia y todos los arrabales, y a mi hermano menor le dejo la parte norte, pero a mi me dejo solo todo el centro del pueblo.
- No sabia que tu padre fuera rico.
- Rico? Era el cartero!","carteros,ricos,herencias",3,familia
193,"-Me da un cafe con leche corto.
-Se me ha roto la maquina, cambio....",café,1,profesiones
194,"Vovotchka le dice a su maestra:
- Maria Ivanovna, te amo.
Ella enrojece:
- Vovotchka, no me gustan los niños pequeños.
- No te preocupes, tomaremos precauciones.","rusos,colegios,profesora",3,profesiones
195,"- Este año podemos decir que con el presidente Donald Trump entraremos en una etapa de fuerte consumismo...!
- ¿De que consumismo hablas? Si no hay dinero!!
- Verá usted como transcurre el año y seguirá con-su-mismo sueldo, con-su-mismo traje, con-su-mismo coche...","Trump,DonaldTrump",3,otros
196,"- Querido, cuando nos casemos, compartiré contigo todas tus desgracias y problemas.
- ¡Pero si no tengo!
- He dicho 'después' de que nos casemos.","problemas,bodas",1,familia
197,"- Sabes por qué se llama Papa Noel
- Porque los regalos te los trae papá, no él!","navidad,padres",1,otros
198,"- ¿Cómo saber si alguien es vegano?
- No te preocupes, te lo hará saber","veganos,vegetarianos",3,otros
199,"En un balneario, la propietaria de una pequeña casa de apartamentos de alquiler acompaña a una joven pareja al suyo. Después de haber recogido la paga y de haberles mostrado donde esta el mar, se pregunta si los inquilinos necesitaran algo.
- No, gracias, responde el muchacho.
- Y para su mujer...?, dice la propietaria.
- Ah!, hace usted bien en recordármelo. ¿Tiene un sobre y unos sellos?",balneario,3,sexo
200,"- Pues ya he conseguido que mi novio me hable de matrimonio, después de haber estado saliendo seis años.
- Ah, si? Y que te ha dicho?
- Que tiene esposa y tres niños.","famílias,novios",3,sexo
201,"Un marinero enseñando orgulloso su tatuaje a un amigo:
- Pues si tío, este tatuaje me lo hice hace 20 años en el puerto de La Habana.
- Como mola!!! Y si te das con jabon, no se va?
- Pues... ahora que lo dices... no se.","tatuado,tatuajes,jabón,marineros",1,familia
202,"Esto es un tío que se va a comer a un restaurante en Lepe y pide pollo asado, se lo sirven, y resulta que esta buenísimo, así que llama al camarero y le pregunta:
- Oiga, como preparan el pollo?
- Pues no hacemos nada especial.... tan solo les decimos que van a morir.","pollos,restaurantes",2,regionales
203,"-En que se parecen un ginecologo y un camarero?
-En que los dos trabajan donde los demas se divierten.",parecidos,1,profesiones
204,"- Doctor, doctor, que me encuentro mal.
- A ver, se ha roto usted algun hueso ultimamente?
- No.
- Ha tenido algun accidente? Hemorragias?
- No.
- Alguna rotura de ligamentos? Desgarros musculares? Agujetas?Algun tobillo torcido?
- No.
- Ampollas infectadas? Insolaciones? Dificultad al respirar?
Ataques de alergia causados por picaduras de insectos? 
Esguinces? Golpes? Caidas?
- No, no, no, no, no, no, no.
- Pues a ver si hacemos algo más de ejercicio, eh?","enfermedades,deportes,doctores",3,otros
205,"Si bebes como un poseso y fumas como un carretero durante cien años, llegaras a viejo.","edad,ancianos,viejos",1,otros
206,"- Doctor, doctor, que me he tragado la aguja de un tocadiscos.
- No se preocupe, a mi me pasó lo mismo hace tiempo y no me ha pasado nada - pasado nada - pasado nada - pasado nada...","doctores,tartamudos",1,otros
207,"Llamada a urgencias:
- Vengan rapido! Mi marido ha tenido un accidente! Ha sido atropellado por una apisonadora!
- Donde se encuentra ahora mismo?
- En la calle Mayor, numeros 21, 23 y .... ahora 25 también.",ambulancia,1,familia
208,"Una llamada a urgencias:
- Doctor, doctor, un amigo se ha tragado el sacacorchos cuando estábamos a punto de cenar!!
- ¿Y que han hecho?
- Hemos abierto la botella con un tenedor.","vino,cenas",3,familia
209,"- Tío, sabias que adivino el futuro?
- ¿Desde cuando?
- Desde el jueves que viene.",adivinos,1,familia
